X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,T,Y
0.18047362977705783,0.23955375142287255,0.7188752267849454,0.606633663950794,0.48809914190097026,-2.6507938594387346,-0.7335560097552489,-1.6006740972018172,1.025979982266978,-0.8636867100555217,0.3113814177940952,0.7020168263235989,-1.0766767412990923,-2.234232262733225,-0.5937825780234505,0.6405816109639444,-0.6051383782219156,1.73960583241927,0.306751491594258,0.13839061387102158,-0.20221557165966736,1.418929222935591,0.0046141546949532986,0.6437461852012609,0.205428014101706,-0.10871430473234367,-1.9088267149280904,0.3870689172576667,-0.10726368211109905,0.07804660515243778,1,-5.475880111283455
-1.6940644005654963,1.401767248300779,0.23778522462922713,1.6151791558216415,-0.3240328451434425,0.0725218068880239,0.3890888144943687,-0.7570529681381306,-0.021727606557041756,-0.2870256110744371,0.6044067228834449,1.6507939734489063,-1.5328819355511172,-1.6747149233567202,1.7167331759789781,1.4883241006514325,0.07855831611228803,2.5385640546101356,1.087330907667529,0.34535442927897403,-0.5837504926687425,-1.0359914020208756,-0.8836747117758702,1.4494273153183483,-0.5045657168936966,0.8265136369239557,-1.0676879551482723,2.6576027863656115,0.9601581846010974,-0.24760656926891433,1,10.411453504483953
-0.8095816232624907,-0.07239017905973966,-0.6375518746613067,-0.008267770393598273,0.1670460823480512,-0.10645403240763085,1.174191354283201,-2.5654102022961545,2.9826341500452958,-1.119774218205987,2.9719901661150256,0.28342499585672254,-0.5251575602315753,0.4515637500933658,-1.811480183400732,-0.15932715089666116,-0.11115473408793677,1.9978190410556138,-0.8427745752327347,0.03973640131169079,-0.6819575656617346,0.08441029536529554,0.015658488979403695,0.7565835381958068,-0.1586394940940079,0.6042565690657729,-2.0994498391816916,0.4505385894697223,1.2348624648969047,-0.22174366129569034,1,1.6946856781481365
-0.2141007321143235,0.8561891745603926,-0.66595279460809,1.0381351384839197,-1.5258686430007005,-1.857177634605066,-0.25334418303667017,-0.6166560489943362,-0.9574354440375299,-0.1928926862115155,0.0024765019571917346,1.1510723418197863,-1.4580258023024815,1.3833523634296427,0.1805957008319276,1.9145451272351597,-2.073878748739178,0.39255341739958105,0.3359949643508787,-0.22686058396309566,-2.4640525996772777,0.08708491831542131,-1.5907754914903642,1.221728488321024,-0.4772077103729585,-0.08148719891706169,-0.5251468721562365,0.5906725399861315,0.8353928619627408,-0.2979994012769876,1,-12.48916793327577
-1.4532212533489433,0.7462370790400261,-2.4431844717954125,0.392857565957378,-0.009635523242439402,-1.6627527111848763,-0.20149053881132947,-0.4645754461778898,-0.025788751196374138,0.17203231255462814,1.8470107591608271,0.5076200814292173,-2.0845301037147386,-1.2196877429667017,0.1299359026455822,-0.28771443750453707,0.03145798889424012,-0.014864434184727937,1.5034292758534018,0.48792166565586503,1.2945503445827495,1.7042874243421633,-0.12051332423045347,0.8007776027577738,-0.7438344886391511,1.3208949588509151,-0.7485464475131668,1.4778545434784505,2.394672669057087,-1.3997450673067946,1,-8.55973243210775
0.6587536651246941,2.4274791365938797,-1.461757090856288,-0.10060221190119611,0.6225429688601793,-0.7540911267747332,-0.3946632525525842,-1.2746291850835925,1.1749124332596532,-0.03557447425710103,0.8112114698671229,-0.01253717813285038,0.7369556859932807,-0.7336969536803292,1.2764670683720063,-0.17935993953190654,-0.9103466495215895,0.9054298730564277,-0.2503986760812098,-0.5830596363367772,-1.0241127218328787,-0.8074341200634372,-0.8486074693157902,1.6487311189132008,-0.2962340590544258,0.6129970820669115,-0.8408032974645763,0.3311914168579235,0.7386260678073884,0.4273996365338659,1,5.121334761493671
-0.9433382910817132,0.024380124112030055,-0.7486030582092211,-0.014270773369060241,-0.5366757181718766,0.19672376400802338,0.2562468471270699,0.7063900068869462,1.2404277953193499,-1.9573313846790636,-0.7212287451613109,0.8327551712154847,-0.35004545462558917,-0.8282533565051845,-1.32750208927996,-0.09426883390224317,0.4814283173452496,1.6989942355057863,0.168786630520114,0.811864206044941,0.4211367463615918,-0.792782971009129,-1.3973211394376546,2.075099894866636,-0.4522157100648895,1.045621652706568,-1.0172533219282565,-0.9017459121605718,1.7934793490794236,-3.3331754081908156,1,-8.427594514838464
-1.7466143653841248,-0.21854345769539518,0.996889781440977,1.575517918481797,0.2805827529156216,-0.479846282184311,-1.267888229325255,-0.16928871288098923,2.3573751474023865,0.3494222232049238,1.4407370561329105,1.715521852723171,-0.23408449269262604,-2.565733735367573,0.9934186554258251,-0.17782920524167034,0.7028304970898634,1.5215152023192866,-0.4064216514303257,0.030689860339678354,-0.9992993725623149,-0.6923594459547787,-0.8868141755023009,1.3438739607897192,0.37955838662756136,1.6466901608006415,-0.717827873746035,0.109229183986712,0.19760466143262384,0.02846729208831078,1,13.19357897519751
0.7284224354066667,2.5251478898000954,-1.8036506426406902,0.011635627787175085,1.569796921531567,1.580052159677834,0.0432962734302994,0.35953749354331266,0.42702311841436297,-2.2169275313236927,0.751235222370261,2.1350671301906017,-1.0227742959912562,1.0424015819777066,1.1019113147284294,1.0410618470900834,-0.35178068538429985,0.4617102534422085,0.7129224954839268,0.36576773832656756,-1.256768136280435,-0.558163128860734,-1.5901624823598932,0.5608943609090307,-0.13305345103091937,-0.8527274370136881,-3.309989224520565,0.0007564543842895066,2.4689899461871443,-0.8850035606801756,1,0.8980469016025623
-0.6564630185915634,-0.6239709005193637,0.08249265542253148,-0.08356475867374757,0.025607452502425486,-0.939209268043731,-1.2709619398263747,-1.302137465530119,1.216871441075238,-0.45185240791013426,-0.49066498485717247,1.0944301664188945,0.03885617456652157,0.49231258051713267,-1.2581389236319152,1.91650039245548,0.6176034311917458,-0.6782915375793221,1.115730932798149,1.4562347900696924,-0.739321983381947,0.12600882624093124,-1.4382044692770921,0.7705866143963624,-0.07088231880145895,0.8759578467588829,-1.0633566201434734,-0.7363596866234281,-0.053242158458046474,1.3671868137140422,1,-3.9708482869598205
